rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
1160,2105,1751,45,1302,1560.0,0.05,2028.0,Credit Card,2024-11-14,10/3/2024,2024-10-15,2026-12-04,Lease agreement for Studio in IL for 26 months. Condition: Good.,26
1161,2813,798,157,1379,2300.0,0.05,3450.0,Bank Transfer,2024-09-26,9/22/2024,2024-10-06,2027-03-25,Lease agreement for House in IL for 30 months. Condition: Poor.,30
1162,1460,5,180,48,4900.0,0.1,14700.0,Bank Transfer,2024-05-27,5/9/2024,2024-05-13,2026-10-30,Lease agreement for Villa in IL for 30 months. Condition: Good.,30
1163,1050,1061,50,530,7260.0,0.1,8712.0,Cash,2024-11-25,5/9/2024,2024-06-08,2025-06-03,Lease agreement for Villa in NY for 12 months. Condition: Good.,12
1164,415,379,85,366,2420.0,0.1,1936.0,Cash,2023-05-07,4/8/2023,2023-04-29,2023-12-25,Lease agreement for House in IL for 8 months. Condition: Good.,8
1165,2529,2011,123,993,7450.0,0.1,14155.0,Credit Card,2024-10-11,9/22/2024,2024-09-27,2026-04-20,Lease agreement for Office in NY for 19 months. Condition: Good.,19
1166,1345,411,100,1092,6070.0,0.05,10015.5,Cash,2024-11-22,11/19/2024,2024-12-05,2027-08-22,Lease agreement for House in NY for 33 months. Condition: Poor.,33
1167,304,2034,84,822,5080.0,0.05,4572.0,Bank Transfer,2022-02-09,1/21/2022,2022-02-12,2023-08-06,Lease agreement for House in CA for 18 months. Condition: Fair.,18
1168,1653,1215,2,801,1760.0,0.05,1056.0,Cash,2023-08-17,4/20/2023,2023-05-17,2024-05-11,Lease agreement for Studio in TX for 12 months. Condition: Good.,12
1169,2146,1892,123,1259,1380.0,0.1,2346.0,Cash,2024-09-05,5/31/2023,2023-06-28,2024-11-19,Lease agreement for Studio in NY for 17 months. Condition: Fair.,17
1170,439,1178,12,1086,1870.0,0.1,2805.0,Cash,2023-11-18,4/9/2023,2023-04-30,2024-07-23,Lease agreement for Studio in NY for 15 months. Condition: Fair.,15
1171,1923,1500,26,1285,10710.0,0.1,8568.0,Bank Transfer,2024-12-28,12/27/2024,2025-01-15,2025-09-12,Lease agreement for Villa in FL for 8 months. Condition: Fair.,8
1172,624,1856,92,959,5270.0,0.05,7378.0,Cash,2024-06-04,6/27/2023,2023-07-17,2025-11-03,Lease agreement for House in TX for 28 months. Condition: Good.,28
1173,654,1282,182,634,2620.0,0.05,2620.0,Cash,2024-10-28,5/10/2024,2024-06-03,2026-01-24,Lease agreement for Apartment in NY for 20 months. Condition: Fair.,20
1174,2720,26,176,1686,2590.0,0.05,2849.0,Cash,2023-01-11,4/25/2022,2022-05-12,2024-03-02,Lease agreement for Studio in CA for 22 months. Condition: Good.,22
1175,898,599,36,208,9080.0,0.1,15436.0,Credit Card,2024-09-28,8/30/2024,2024-09-27,2026-02-19,Lease agreement for Villa in NY for 17 months. Condition: Good.,17
1176,255,1896,182,1150,6480.0,0.05,11016.0,Credit Card,2023-08-21,4/23/2022,2022-05-21,2025-03-06,Lease agreement for Villa in TX for 34 months. Condition: Poor.,34
1177,457,1437,53,977,4170.0,0.05,2502.0,Bank Transfer,2024-07-16,7/10/2024,2024-08-02,2025-07-28,Lease agreement for Office in CA for 12 months. Condition: Fair.,12
1178,1843,1829,167,1185,3660.0,0.05,1647.0,Bank Transfer,2024-12-16,7/12/2024,2024-07-23,2025-04-19,Lease agreement for Apartment in IL for 9 months. Condition: Fair.,9
1179,556,749,36,1169,1900.0,0.05,1330.0,Cash,2022-09-17,2/26/2022,2022-03-06,2023-04-30,Lease agreement for Studio in CA for 14 months. Condition: Poor.,14
1180,2856,1404,30,1148,8230.0,0.05,3292.0,Bank Transfer,2023-05-31,5/10/2023,2023-05-21,2024-01-16,Lease agreement for House in CA for 8 months. Condition: Fair.,8
1181,2819,286,60,269,3190.0,0.05,2073.5,Cash,2021-09-02,12/10/2020,2021-01-02,2022-01-27,Lease agreement for Apartment in FL for 13 months. Condition: Good.,13
1182,2543,1077,182,1625,6540.0,0.1,13080.0,Cash,2024-10-27,5/20/2024,2024-06-09,2026-01-30,Lease agreement for Villa in IL for 20 months. Condition: Fair.,20
1183,870,1046,132,910,3940.0,0.05,2561.0,Cash,2024-02-28,11/15/2023,2023-12-04,2024-12-28,Lease agreement for House in IL for 13 months. Condition: Good.,13
1184,1873,1886,179,1542,2400.0,0.05,2880.0,Credit Card,2022-04-04,3/16/2022,2022-04-02,2024-03-22,Lease agreement for Office in CA for 24 months. Condition: Poor.,24
1185,511,983,39,740,3120.0,0.05,2964.0,Credit Card,2022-06-14,10/28/2021,2021-10-30,2023-05-23,Lease agreement for House in IL for 19 months. Condition: Good.,19
1186,1412,1329,3,543,5940.0,0.1,20790.0,Credit Card,2024-10-18,6/23/2024,2024-07-20,2027-06-05,Lease agreement for Villa in TX for 35 months. Condition: Fair.,35
1187,3,414,232,206,880.0,0.1,968.0,Credit Card,2023-12-22,12/13/2022,2022-12-28,2023-11-23,Lease agreement for Studio in IL for 11 months. Condition: Fair.,11
1188,234,1337,45,135,4060.0,0.05,2842.0,Cash,2024-11-29,2/15/2021,2021-03-05,2022-04-29,Lease agreement for House in FL for 14 months. Condition: Fair.,14
1189,1532,170,60,720,3990.0,0.1,5187.0,Bank Transfer,2024-04-20,2/28/2024,2024-03-28,2025-04-22,Lease agreement for Office in FL for 13 months. Condition: Fair.,13
1190,2997,210,162,373,3610.0,0.1,3971.0,Bank Transfer,2024-09-12,12/8/2023,2023-12-30,2024-11-24,Lease agreement for Apartment in IL for 11 months. Condition: Good.,11
1191,2101,884,182,181,13700.0,0.05,20550.0,Bank Transfer,2024-11-15,9/1/2024,2024-09-03,2027-02-20,Lease agreement for Villa in CA for 30 months. Condition: Good.,30
1192,2675,1565,67,212,1730.0,0.1,4671.0,Cash,2024-03-28,10/13/2020,2020-10-25,2023-01-13,Lease agreement for Studio in CA for 27 months. Condition: Good.,27
1193,2692,511,248,1095,1240.0,0.1,4216.0,Credit Card,2023-01-27,12/12/2022,2022-12-13,2025-09-28,Lease agreement for Studio in TX for 34 months. Condition: Good.,34
1194,1000,167,124,576,5190.0,0.1,18165.0,Credit Card,2023-03-31,1/20/2022,2022-01-26,2024-12-11,Lease agreement for House in CA for 35 months. Condition: Good.,35
1195,2501,1975,152,1009,2190.0,0.1,7665.0,Cash,2023-09-03,11/9/2022,2022-12-09,2025-10-24,Lease agreement for Apartment in IL for 35 months. Condition: Good.,35
1196,1467,1890,194,751,5860.0,0.05,7618.0,Cash,2024-12-13,10/21/2023,2023-11-02,2025-12-21,Lease agreement for Villa in IL for 26 months. Condition: Fair.,26
1197,2732,1887,28,1594,1590.0,0.1,4929.0,Cash,2024-03-24,10/3/2023,2023-10-08,2026-04-25,Lease agreement for Studio in TX for 31 months. Condition: Good.,31
1198,703,1394,208,1369,14340.0,0.1,18642.0,Cash,2024-12-28,12/28/2021,2022-01-21,2023-02-15,Lease agreement for Villa in CA for 13 months. Condition: Fair.,13
1199,1434,1831,73,1396,5040.0,0.05,7056.0,Cash,2024-07-02,6/19/2024,2024-07-11,2026-10-29,Lease agreement for House in FL for 28 months. Condition: Good.,28
1200,1559,674,140,931,1110.0,0.05,1831.5,Cash,2024-03-28,2/28/2024,2024-03-04,2026-11-19,Lease agreement for Studio in IL for 33 months. Condition: Good.,33
1201,2133,1345,179,982,5360.0,0.1,7504.0,Cash,2024-10-21,6/11/2024,2024-07-01,2025-08-25,Lease agreement for House in IL for 14 months. Condition: Good.,14
1202,1378,1039,182,1279,1290.0,0.1,2580.0,Credit Card,2023-06-13,1/13/2023,2023-02-01,2024-09-23,Lease agreement for Studio in FL for 20 months. Condition: Fair.,20
1203,1389,17,160,539,2900.0,0.1,4930.0,Cash,2024-03-28,1/19/2023,2023-02-11,2024-07-05,Lease agreement for Apartment in FL for 17 months. Condition: Fair.,17
1204,2936,696,181,1162,3480.0,0.1,11136.0,Cash,2024-04-28,6/27/2022,2022-06-29,2025-02-13,Lease agreement for Apartment in CA for 32 months. Condition: Fair.,32
1205,2756,313,176,1481,2960.0,0.05,5032.0,Credit Card,2022-01-12,9/30/2021,2021-10-10,2024-07-26,Lease agreement for Office in IL for 34 months. Condition: Fair.,34
1206,1749,424,67,1073,4430.0,0.05,7752.5,Cash,2024-03-15,12/14/2022,2022-12-29,2025-11-13,Lease agreement for Apartment in FL for 35 months. Condition: Good.,35
1207,1418,1966,3,1607,4080.0,0.05,4896.0,Credit Card,2023-10-26,3/21/2023,2023-04-08,2025-03-28,Lease agreement for Apartment in TX for 24 months. Condition: Good.,24
1208,2207,1884,188,1336,13190.0,0.05,12530.5,Bank Transfer,2022-12-21,10/6/2022,2022-10-19,2024-05-11,Lease agreement for Villa in CA for 19 months. Condition: Good.,19
1209,1232,1589,35,24,4340.0,0.05,4340.0,Credit Card,2024-12-16,2/27/2023,2023-03-14,2024-11-03,Lease agreement for Office in FL for 20 months. Condition: Good.,20
1210,1500,1429,95,1608,7170.0,0.1,20076.0,Bank Transfer,2024-11-04,9/9/2023,2023-10-08,2026-01-25,Lease agreement for Villa in IL for 28 months. Condition: Good.,28
1211,1266,1274,97,1300,7000.0,0.05,6650.0,Credit Card,2024-02-10,1/9/2023,2023-01-30,2024-08-22,Lease agreement for Villa in FL for 19 months. Condition: Good.,19
1212,2436,1790,28,751,7320.0,0.05,12078.0,Cash,2024-12-19,11/14/2024,2024-11-27,2027-08-14,Lease agreement for Villa in IL for 33 months. Condition: Fair.,33
1213,2609,397,90,1431,1310.0,0.05,851.5,Credit Card,2024-07-23,7/3/2024,2024-07-21,2025-08-15,Lease agreement for Studio in IL for 13 months. Condition: Good.,13
1214,1176,1872,104,1353,7450.0,0.05,12292.5,Credit Card,2023-09-03,12/13/2022,2022-12-26,2025-09-11,Lease agreement for House in NY for 33 months. Condition: Good.,33
1215,2324,1178,226,139,4180.0,0.1,4180.0,Credit Card,2024-04-17,9/7/2021,2021-09-29,2022-07-26,Lease agreement for Office in NY for 10 months. Condition: Good.,10
1216,1201,371,206,1091,1580.0,0.05,2844.0,Cash,2024-12-11,11/20/2024,2024-12-04,2027-11-19,Lease agreement for Studio in CA for 36 months. Condition: Poor.,36
1217,2635,315,73,643,2030.0,0.05,3654.0,Bank Transfer,2024-12-20,12/3/2024,2024-12-31,2027-12-16,Lease agreement for Apartment in TX for 36 months. Condition: Good.,36
1218,1648,675,184,1749,990.0,0.1,1287.0,Bank Transfer,2023-05-14,10/22/2021,2021-11-01,2022-11-26,Lease agreement for Studio in IL for 13 months. Condition: Good.,13
1219,2763,1086,219,787,4760.0,0.1,3332.0,Cash,2024-10-29,8/9/2024,2024-09-07,2025-04-05,Lease agreement for House in CA for 7 months. Condition: Good.,7
1220,1095,138,46,1456,4920.0,0.05,4182.0,Cash,2023-06-22,12/2/2022,2022-12-27,2024-05-20,Lease agreement for Villa in IL for 17 months. Condition: Good.,17
1221,198,368,194,1069,2720.0,0.1,3536.0,Bank Transfer,2024-05-03,12/26/2022,2023-01-20,2024-02-14,Lease agreement for Office in IL for 13 months. Condition: Good.,13
1222,2225,1432,176,1132,3780.0,0.05,2268.0,Bank Transfer,2024-05-28,11/11/2023,2023-12-10,2024-12-04,Lease agreement for Office in IL for 12 months. Condition: Fair.,12
1223,1241,629,144,936,13350.0,0.1,30705.0,Credit Card,2023-04-09,7/17/2022,2022-08-09,2024-06-29,Lease agreement for Villa in CA for 23 months. Condition: Fair.,23
1224,1636,1143,16,1680,1080.0,0.1,2052.0,Credit Card,2024-02-26,10/16/2023,2023-11-11,2025-06-03,Lease agreement for Studio in IL for 19 months. Condition: Good.,19
1225,1891,1342,28,1232,3420.0,0.1,9576.0,Bank Transfer,2023-09-07,3/6/2023,2023-04-01,2025-07-19,Lease agreement for House in FL for 28 months. Condition: Good.,28
1226,1938,1347,19,1450,2160.0,0.05,2376.0,Credit Card,2023-07-21,11/5/2021,2021-11-25,2023-09-16,Lease agreement for Office in FL for 22 months. Condition: Fair.,22
1227,2268,1551,149,1332,1330.0,0.1,3990.0,Bank Transfer,2024-12-18,12/14/2024,2025-01-11,2027-06-30,Lease agreement for Studio in IL for 30 months. Condition: Good.,30
1228,471,77,2,965,12140.0,0.05,12140.0,Cash,2024-02-24,2/10/2024,2024-02-13,2025-10-05,Lease agreement for Villa in NY for 20 months. Condition: Fair.,20
1229,883,1638,32,371,1930.0,0.05,1737.0,Cash,2023-04-22,2/6/2023,2023-02-17,2024-08-10,Lease agreement for Studio in FL for 18 months. Condition: Good.,18
1230,1747,1653,95,817,3340.0,0.05,3340.0,Bank Transfer,2024-12-30,12/29/2024,2025-01-26,2026-09-18,Lease agreement for Apartment in IL for 20 months. Condition: Good.,20
1231,1903,1641,62,1741,4480.0,0.05,3136.0,Bank Transfer,2024-05-19,11/19/2023,2023-11-29,2025-01-22,Lease agreement for Office in CA for 14 months. Condition: Fair.,14
1232,893,1932,157,1412,2930.0,0.05,4395.0,Bank Transfer,2024-12-25,12/19/2024,2025-01-13,2027-07-02,Lease agreement for Apartment in TX for 30 months. Condition: Good.,30
1233,1682,1455,167,492,4000.0,0.05,4000.0,Cash,2024-08-18,3/30/2022,2022-04-21,2023-12-12,Lease agreement for Apartment in NY for 20 months. Condition: Good.,20
1234,2743,951,180,64,4270.0,0.1,5978.0,Credit Card,2024-09-30,9/14/2024,2024-09-19,2025-11-13,Lease agreement for House in NY for 14 months. Condition: Good.,14
1235,2242,1709,205,1478,6170.0,0.1,3702.0,Bank Transfer,2024-11-17,8/6/2024,2024-08-24,2025-02-20,Lease agreement for Villa in FL for 6 months. Condition: Good.,6
1236,1414,448,123,715,3240.0,0.05,2430.0,Bank Transfer,2024-09-09,5/4/2024,2024-05-09,2025-08-02,Lease agreement for Office in IL for 15 months. Condition: Good.,15
1237,1353,1079,3,1315,2210.0,0.05,663.0,Cash,2024-10-20,9/16/2021,2021-10-16,2022-04-14,Lease agreement for Apartment in FL for 6 months. Condition: Fair.,6
1238,2111,1506,213,268,5880.0,0.1,5292.0,Cash,2024-06-29,7/13/2023,2023-07-17,2024-04-12,Lease agreement for House in CA for 9 months. Condition: Fair.,9
1239,1588,1879,159,515,1320.0,0.1,1320.0,Cash,2022-09-20,7/1/2022,2022-07-12,2023-05-08,Lease agreement for Studio in TX for 10 months. Condition: Good.,10
1240,1502,715,152,1461,2550.0,0.1,2550.0,Cash,2022-12-05,11/30/2022,2022-12-03,2023-09-29,Lease agreement for Apartment in TX for 10 months. Condition: Good.,10
1241,202,629,60,1007,4930.0,0.1,4930.0,Bank Transfer,2024-04-10,5/29/2022,2022-06-17,2023-04-13,Lease agreement for Apartment in CA for 10 months. Condition: Fair.,10
1242,1768,1613,181,714,2660.0,0.1,6650.0,Bank Transfer,2024-12-08,10/11/2024,2024-10-30,2026-11-19,Lease agreement for Studio in CA for 25 months. Condition: Good.,25
1243,908,1486,128,189,1830.0,0.05,2745.0,Cash,2024-12-16,12/15/2024,2025-01-12,2027-07-01,Lease agreement for Studio in NY for 30 months. Condition: Fair.,30
1244,1127,941,197,1448,1210.0,0.1,2057.0,Bank Transfer,2024-12-30,6/17/2022,2022-07-13,2023-12-05,Lease agreement for Studio in FL for 17 months. Condition: Good.,17
1245,2350,1013,179,734,3290.0,0.1,5922.0,Credit Card,2023-10-15,1/18/2023,2023-02-10,2024-08-03,Lease agreement for Office in IL for 18 months. Condition: Fair.,18
1246,2316,1327,55,966,1670.0,0.05,1419.5,Credit Card,2023-05-08,12/18/2021,2021-12-21,2023-05-15,Lease agreement for Studio in FL for 17 months. Condition: Good.,17
1247,2041,1111,208,456,1180.0,0.1,1652.0,Bank Transfer,2024-12-28,12/25/2024,2025-01-16,2026-03-12,Lease agreement for Studio in NY for 14 months. Condition: Poor.,14
1248,1708,931,96,305,2790.0,0.1,8091.0,Credit Card,2024-03-16,6/20/2023,2023-06-23,2025-11-09,Lease agreement for Apartment in NY for 29 months. Condition: Fair.,29
1249,449,1349,93,1490,3570.0,0.1,4641.0,Cash,2024-01-17,6/8/2022,2022-07-01,2023-07-26,Lease agreement for Apartment in CA for 13 months. Condition: Good.,13
1250,283,1996,156,1593,10690.0,0.1,19242.0,Credit Card,2024-12-21,12/19/2024,2025-01-16,2026-07-10,Lease agreement for Villa in CA for 18 months. Condition: Good.,18
1251,2303,22,226,1500,5410.0,0.1,12984.0,Bank Transfer,2024-05-27,10/18/2022,2022-11-14,2024-11-03,Lease agreement for Office in NY for 24 months. Condition: Good.,24
1252,88,607,81,259,5220.0,0.1,16182.0,Credit Card,2024-05-05,10/20/2023,2023-11-09,2026-05-27,Lease agreement for Apartment in NY for 31 months. Condition: Good.,31
1253,2219,981,208,523,2320.0,0.1,4176.0,Bank Transfer,2021-07-20,2/23/2021,2021-03-22,2022-09-13,Lease agreement for Apartment in NY for 18 months. Condition: Fair.,18
1254,531,1902,102,133,2090.0,0.05,1463.0,Bank Transfer,2024-11-03,9/16/2024,2024-09-19,2025-11-13,Lease agreement for Office in NY for 14 months. Condition: Fair.,14
1255,861,233,213,1302,3880.0,0.1,5820.0,Credit Card,2024-11-29,10/31/2024,2024-11-26,2026-02-19,Lease agreement for Apartment in CA for 15 months. Condition: Fair.,15
1256,642,252,93,480,7430.0,0.1,5201.0,Credit Card,2024-11-27,11/14/2024,2024-12-05,2025-07-03,Lease agreement for Villa in NY for 7 months. Condition: Good.,7
1257,930,918,63,967,7070.0,0.05,12372.5,Bank Transfer,2024-09-19,5/12/2024,2024-06-08,2027-04-24,Lease agreement for Office in CA for 35 months. Condition: Good.,35
1258,882,1494,176,188,12940.0,0.1,40114.0,Cash,2024-12-27,11/25/2024,2024-12-21,2027-07-09,Lease agreement for Villa in NY for 31 months. Condition: Good.,31
1259,1301,1712,96,755,2540.0,0.1,5842.0,Credit Card,2024-01-05,12/5/2023,2023-12-08,2025-10-28,Lease agreement for Office in IL for 23 months. Condition: Good.,23
1260,2563,1500,123,450,3200.0,0.05,5440.0,Bank Transfer,2023-10-27,7/6/2023,2023-07-25,2026-05-10,Lease agreement for Office in CA for 34 months. Condition: Poor.,34
1261,2383,1432,5,897,11710.0,0.05,16394.0,Cash,2024-06-12,8/29/2022,2022-08-30,2024-12-17,Lease agreement for Villa in NY for 28 months. Condition: Good.,28
1262,1433,880,162,1426,2630.0,0.1,1578.0,Cash,2024-12-26,12/25/2024,2025-01-18,2025-07-17,Lease agreement for Apartment in FL for 6 months. Condition: Good.,6
1263,2542,1587,232,1662,1860.0,0.05,2697.0,Credit Card,2024-10-21,10/3/2024,2024-10-08,2027-02-25,Lease agreement for Apartment in TX for 29 months. Condition: Fair.,29
1264,1170,1157,102,1261,7320.0,0.1,16836.0,Cash,2024-12-05,5/5/2023,2023-05-21,2025-04-10,Lease agreement for Office in CA for 23 months. Condition: Good.,23
1265,137,329,152,1230,1650.0,0.05,2475.0,Credit Card,2022-05-01,2/8/2022,2022-03-03,2024-08-19,Lease agreement for Office in IL for 30 months. Condition: Fair.,30
1266,34,1719,62,526,3310.0,0.1,2979.0,Cash,2023-08-20,3/8/2021,2021-04-05,2021-12-31,Lease agreement for Apartment in NY for 9 months. Condition: Fair.,9
1267,2599,1090,52,161,4020.0,0.05,5025.0,Bank Transfer,2024-06-09,6/1/2024,2024-06-20,2026-07-10,Lease agreement for House in NY for 25 months. Condition: Fair.,25
1268,2339,311,50,1003,3570.0,0.05,4462.5,Cash,2024-10-02,6/15/2021,2021-06-27,2023-07-17,Lease agreement for House in IL for 25 months. Condition: Good.,25
1269,1105,140,78,215,1290.0,0.1,3612.0,Cash,2024-09-15,9/15/2024,2024-09-20,2027-01-08,Lease agreement for Studio in IL for 28 months. Condition: Good.,28
1270,862,404,179,1076,2390.0,0.05,2629.0,Credit Card,2022-12-22,11/12/2022,2022-11-27,2024-09-17,Lease agreement for Apartment in CA for 22 months. Condition: Poor.,22
1271,416,1715,149,1201,3100.0,0.05,2325.0,Credit Card,2023-12-08,5/20/2023,2023-05-24,2024-08-16,Lease agreement for Apartment in FL for 15 months. Condition: Good.,15
1272,1676,685,62,370,2370.0,0.05,1777.5,Credit Card,2023-02-12,6/14/2022,2022-06-17,2023-09-10,Lease agreement for Apartment in TX for 15 months. Condition: Fair.,15
1273,502,783,189,1038,17190.0,0.1,17190.0,Bank Transfer,2024-06-08,4/10/2023,2023-05-08,2024-03-03,Lease agreement for Villa in CA for 10 months. Condition: Good.,10
1274,1743,1230,104,1735,2810.0,0.05,1967.0,Cash,2024-11-21,10/23/2024,2024-11-10,2026-01-04,Lease agreement for Office in FL for 14 months. Condition: Poor.,14
1275,2360,283,50,1392,5040.0,0.1,12600.0,Cash,2024-08-24,7/16/2024,2024-07-25,2026-08-14,Lease agreement for House in CA for 25 months. Condition: Poor.,25
1276,1916,894,219,407,11550.0,0.1,30030.0,Cash,2024-12-12,12/10/2024,2024-12-12,2027-01-31,Lease agreement for Villa in TX for 26 months. Condition: Good.,26
1277,749,1768,181,918,8470.0,0.1,12705.0,Credit Card,2024-12-29,4/30/2024,2024-05-01,2025-07-25,Lease agreement for House in CA for 15 months. Condition: Good.,15
1278,1577,1217,240,437,4860.0,0.1,7290.0,Credit Card,2023-06-26,6/13/2023,2023-06-17,2024-09-09,Lease agreement for House in NY for 15 months. Condition: Fair.,15
1279,659,1149,128,1244,10200.0,0.05,5610.0,Cash,2022-11-11,12/6/2020,2020-12-26,2021-11-21,Lease agreement for Villa in FL for 11 months. Condition: Good.,11
1280,2218,1335,35,975,1080.0,0.05,1944.0,Credit Card,2024-02-02,12/20/2021,2021-12-24,2024-12-08,Lease agreement for Studio in TX for 36 months. Condition: Good.,36
1281,2821,1747,206,513,1430.0,0.05,1430.0,Bank Transfer,2024-02-06,9/12/2023,2023-09-18,2025-05-10,Lease agreement for Studio in IL for 20 months. Condition: Good.,20
