visit_id,client_id,property_id,agent_id,visit_date,visit_purpose
V010150,1799,1524,13,9/10/2024,Initial Interest
V002423,867,16,150,9/10/2024,First Viewing
V003698,1570,1463,29,9/10/2024,Final Check
V004177,191,496,129,9/10/2024,Final Check
V005772,47,1468,156,9/10/2024,First Viewing
V010474,1858,2041,124,9/10/2024,Initial Interest
V003178,1967,1384,117,9/10/2024,Final Check
V002945,1601,722,49,9/10/2024,Negotiation
V010151,1799,1524,13,9/10/2024,Just Checking
V010475,1858,2041,124,9/10/2024,Just Checking
V006365,1957,2571,73,9/10/2024,First Viewing
V000159,1907,2363,249,9/10/2024,Negotiation
V003863,365,1277,75,9/10/2024,First Viewing
V013600,1936,523,21,9/10/2024,Browsing
V008075,221,437,205,9/10/2024,Negotiation
V005464,1504,957,156,9/10/2024,Negotiation
V009039,1004,2474,189,9/10/2024,First Viewing
V002522,640,407,138,9/10/2024,First Viewing
V013601,1936,523,21,9/10/2024,Area Comparison
V003979,1486,1466,198,9/10/2024,Final Check
V002873,1437,2592,209,9/10/2024,Negotiation
V000613,1587,1066,175,9/10/2024,Negotiation
V002978,896,1696,15,9/10/2024,Negotiation
V001669,403,2898,229,9/11/2024,First Viewing
V003492,1227,731,1,9/11/2024,First Viewing
V008798,1587,2542,232,9/11/2024,Negotiation
V003249,1973,1079,43,9/11/2024,Negotiation
V006954,1899,2069,147,9/11/2024,Negotiation
V005020,1960,1469,181,9/11/2024,First Viewing
V013521,799,2902,203,9/11/2024,Browsing
V003711,1491,2534,64,9/11/2024,Final Check
V005460,1696,1497,189,9/11/2024,First Viewing
V002700,1572,38,42,9/11/2024,First Viewing
V008773,1902,531,102,9/11/2024,Negotiation
V000009,573,552,51,9/11/2024,Negotiation
V009938,924,762,102,9/11/2024,Price Inquiry
V009939,924,762,102,9/11/2024,Initial Interest
V005423,237,1236,101,9/11/2024,Negotiation
V013520,799,2902,203,9/11/2024,Browsing
V006081,2003,2173,28,9/11/2024,First Viewing
V004596,2022,2040,186,9/11/2024,Negotiation
V010708,94,1824,242,9/11/2024,Price Inquiry
V010709,94,1824,242,9/11/2024,Just Checking
V008485,1751,2105,45,9/11/2024,First Viewing
V004257,1733,2221,211,9/11/2024,Negotiation
V000612,1587,1066,175,9/11/2024,First Viewing
V005762,1994,2379,162,9/12/2024,First Viewing
V008816,140,1105,78,9/12/2024,Negotiation
V002148,1855,1819,243,9/12/2024,Final Check
V003273,1350,557,145,9/12/2024,Negotiation
V004548,1341,76,187,9/12/2024,Contract Discussion
V009111,118,2631,127,9/12/2024,Area Comparison
V003974,317,929,37,9/12/2024,First Viewing
V000389,1482,1205,66,9/12/2024,First Viewing
V009110,118,2631,127,9/12/2024,Browsing
V006297,1656,615,44,9/12/2024,Negotiation
V002443,1499,150,18,9/12/2024,First Viewing
V009784,1392,903,168,9/12/2024,Browsing
V005425,237,1236,101,9/12/2024,Contract Discussion
V009785,1392,903,168,9/12/2024,Browsing
V003563,2057,2602,112,9/12/2024,First Viewing
V004535,835,2354,6,9/12/2024,First Viewing
V002032,718,2299,77,9/12/2024,First Viewing
V001839,1913,1207,127,9/12/2024,Negotiation
V007901,383,976,140,9/12/2024,Negotiation
V015665,1887,403,4,9/12/2024,Browsing
V002166,557,1674,111,9/12/2024,Final Check
V003495,448,892,243,9/12/2024,Negotiation
V015664,1887,403,4,9/12/2024,Just Checking
V002146,1855,1819,243,9/13/2024,First Viewing
V008286,1264,2224,78,9/13/2024,Final Check
V004835,1755,664,139,9/13/2024,Final Check
V005628,1666,68,46,9/13/2024,First Viewing
V004547,1341,76,187,9/13/2024,Final Check
V002355,1358,2649,65,9/13/2024,Final Check
V012153,1455,2509,3,9/13/2024,Just Checking
V006313,1714,667,78,9/13/2024,First Viewing
V004833,1755,664,139,9/13/2024,First Viewing
V004406,924,673,107,9/13/2024,Final Check
V005760,875,1486,87,9/13/2024,Negotiation
V012152,1455,2509,3,9/13/2024,Just Checking
V008503,2011,2529,123,9/13/2024,Contract Discussion
V002117,1335,2882,192,9/13/2024,First Viewing
V004538,835,2354,6,9/13/2024,Contract Discussion
V000010,573,552,51,9/13/2024,Final Check
V009566,568,1634,57,9/13/2024,Initial Interest
V006761,123,231,67,9/13/2024,First Viewing
V009567,568,1634,57,9/13/2024,Just Checking
V009159,1314,1201,129,9/13/2024,Area Comparison
V009158,1314,1201,129,9/13/2024,Browsing
V003494,448,892,243,9/13/2024,First Viewing
V001085,860,2918,111,9/14/2024,First Viewing
V010945,1524,1438,210,9/14/2024,Initial Interest
V010944,1524,1438,210,9/14/2024,Initial Interest
V006128,51,606,53,9/14/2024,Negotiation
V008774,1902,531,102,9/14/2024,Final Check
V001948,1205,380,69,9/14/2024,Final Check
V006481,1268,2409,96,9/14/2024,Negotiation
V005759,875,1486,87,9/14/2024,First Viewing
V004256,1733,2221,211,9/14/2024,First Viewing
V005953,1773,1397,78,9/14/2024,Contract Discussion
V005487,1748,2913,120,9/14/2024,Negotiation
V005488,1748,2913,120,9/14/2024,Final Check
V004405,924,673,107,9/14/2024,Negotiation
V007488,1429,1573,159,9/14/2024,Negotiation
V003508,507,296,29,9/14/2024,Final Check
V005635,747,484,50,9/15/2024,First Viewing
V004259,1733,2221,211,9/15/2024,Contract Discussion
V007903,383,976,140,9/15/2024,Contract Discussion
V003493,1227,731,1,9/15/2024,Negotiation
V014840,130,2018,6,9/15/2024,Initial Interest
V001572,1010,2533,195,9/15/2024,First Viewing
V002977,896,1696,15,9/15/2024,First Viewing
V006934,540,1641,67,9/15/2024,Final Check
V001157,2048,144,86,9/15/2024,Contract Discussion
V005765,1994,2379,162,9/15/2024,Contract Discussion
V006315,1714,667,78,9/15/2024,Final Check
V005267,1976,593,140,9/15/2024,First Viewing
V007880,526,195,35,9/15/2024,Final Check
V014841,130,2018,6,9/15/2024,Price Inquiry
V002086,556,24,229,9/16/2024,First Viewing
V003407,1735,2223,80,9/16/2024,Negotiation
V014177,1151,2641,175,9/16/2024,Price Inquiry
V001668,1950,2466,127,9/16/2024,Final Check
V014176,1151,2641,175,9/16/2024,Initial Interest
V006083,2003,2173,28,9/16/2024,Final Check
V002440,240,2969,116,9/16/2024,Negotiation
V000962,1031,118,246,9/16/2024,First Viewing
V014834,1527,2664,29,9/16/2024,Just Checking
V012912,397,1592,13,9/16/2024,Area Comparison
V003194,1413,2689,196,9/16/2024,First Viewing
V007251,241,2842,179,9/16/2024,First Viewing
V005629,1666,68,46,9/16/2024,Negotiation
V012913,397,1592,13,9/16/2024,Initial Interest
V001898,2034,995,27,9/16/2024,Final Check
V013449,1864,917,132,9/16/2024,Area Comparison
V013448,1864,917,132,9/16/2024,Area Comparison
V014835,1527,2664,29,9/16/2024,Initial Interest
V002886,605,835,131,9/17/2024,Final Check
V005669,1014,1046,132,9/17/2024,First Viewing
V005353,48,1188,12,9/17/2024,Negotiation
V002356,1358,2649,65,9/17/2024,Contract Discussion
V005774,47,1468,156,9/17/2024,Final Check
V006655,1065,590,180,9/17/2024,Final Check
V001947,1205,380,69,9/17/2024,Negotiation
V002272,1174,2419,150,9/17/2024,First Viewing
V013960,1910,1513,3,9/17/2024,Browsing
V008491,798,2813,157,9/17/2024,Final Check
V005773,47,1468,156,9/17/2024,Negotiation
V005021,1960,1469,181,9/17/2024,Negotiation
V015524,1074,771,1,9/17/2024,Browsing
V003056,431,2197,99,9/17/2024,Contract Discussion
V004727,631,1328,227,9/17/2024,First Viewing
V015525,1074,771,1,9/17/2024,Just Checking
V008828,1230,1743,104,9/17/2024,First Viewing
V008797,1587,2542,232,9/17/2024,First Viewing
V003055,431,2197,99,9/17/2024,Final Check
V010646,261,1665,227,9/17/2024,Just Checking
V013961,1910,1513,3,9/17/2024,Price Inquiry
V010647,261,1665,227,9/17/2024,Just Checking
V005764,1994,2379,162,9/17/2024,Final Check
V001086,860,2918,111,9/18/2024,Negotiation
V005449,775,2331,212,9/18/2024,First Viewing
V001395,433,1896,187,9/18/2024,First Viewing
V002733,845,1447,18,9/18/2024,Final Check
V005450,775,2331,212,9/18/2024,Negotiation
V012245,1133,780,171,9/18/2024,Price Inquiry
V002885,605,835,131,9/18/2024,Negotiation
V002274,1174,2419,150,9/18/2024,Final Check
V003354,473,1953,218,9/18/2024,Final Check
V006127,51,606,53,9/18/2024,First Viewing
V007514,480,2075,96,9/18/2024,First Viewing
V000714,1384,1621,136,9/18/2024,Final Check
V011973,1147,1845,82,9/18/2024,Price Inquiry
V007102,1270,2989,85,9/18/2024,Negotiation
V000712,1384,1621,136,9/18/2024,First Viewing
V001840,1913,1207,127,9/18/2024,Final Check
V002089,556,24,229,9/18/2024,Contract Discussion
V002905,1813,2023,42,9/18/2024,Final Check
V012244,1133,780,171,9/18/2024,Initial Interest
V011972,1147,1845,82,9/18/2024,Just Checking
V002884,605,835,131,9/18/2024,First Viewing
V002275,1174,2419,150,9/18/2024,Contract Discussion
V006759,1585,406,214,9/19/2024,Negotiation
V007252,241,2842,179,9/19/2024,Negotiation
V004943,1832,2843,127,9/19/2024,Negotiation
V002088,556,24,229,9/19/2024,Final Check
V001897,2034,995,27,9/19/2024,Negotiation
V015593,831,117,126,9/19/2024,Price Inquiry
V006955,1899,2069,147,9/19/2024,Final Check
V015592,831,117,126,9/19/2024,Just Checking
V004020,926,331,116,9/19/2024,Final Check
V004404,924,673,107,9/19/2024,First Viewing
V014588,1962,1597,45,9/19/2024,Initial Interest
V014589,1962,1597,45,9/19/2024,Price Inquiry
V003406,1735,2223,80,9/19/2024,First Viewing
V001719,517,278,186,9/19/2024,First Viewing
V001650,1701,869,86,9/19/2024,Contract Discussion
V008894,2055,469,124,9/19/2024,Final Check
V015063,771,1029,67,9/19/2024,Area Comparison
V005486,1748,2913,120,9/19/2024,First Viewing
V002439,240,2969,116,9/19/2024,First Viewing
V014048,1036,24,203,9/19/2024,Price Inquiry
V014049,1036,24,203,9/19/2024,Browsing
V014341,1970,1487,242,9/19/2024,Price Inquiry
V014340,1970,1487,242,9/19/2024,Browsing
V009048,1037,2731,140,9/19/2024,Final Check
V015062,771,1029,67,9/19/2024,Area Comparison
V000963,1031,118,246,9/19/2024,Negotiation
V005335,1051,142,52,9/20/2024,Negotiation
V007856,767,767,39,9/20/2024,Negotiation
V006082,2003,2173,28,9/20/2024,Negotiation
V008284,1264,2224,78,9/20/2024,First Viewing
V007878,526,195,35,9/20/2024,First Viewing
V000946,2030,697,145,9/20/2024,Final Check
V002904,1813,2023,42,9/20/2024,Negotiation
V007831,898,1171,60,9/20/2024,Negotiation
V000713,1384,1621,136,9/20/2024,Negotiation
V007257,477,2562,35,9/20/2024,Negotiation
V004054,1085,1776,23,9/20/2024,Negotiation
V005952,1773,1397,78,9/21/2024,Final Check
V003712,1491,2534,64,9/21/2024,Contract Discussion
V002354,1358,2649,65,9/21/2024,Negotiation
V001721,517,278,186,9/21/2024,Final Check
V005352,48,1188,12,9/21/2024,First Viewing
V000944,2030,697,145,9/21/2024,First Viewing
V000856,312,1672,126,9/21/2024,First Viewing
V003005,1926,2536,246,9/21/2024,Negotiation
V006480,1268,2409,96,9/21/2024,First Viewing
V008878,51,2483,168,9/21/2024,First Viewing
V003179,1967,1384,117,9/21/2024,Contract Discussion
V003053,431,2197,99,9/21/2024,First Viewing
V008414,1931,21,113,9/21/2024,Negotiation
V007702,1669,2109,157,9/21/2024,Negotiation
V002087,556,24,229,9/21/2024,Negotiation
V005452,775,2331,212,9/21/2024,Contract Discussion
V008074,221,437,205,9/21/2024,First Viewing
V007427,755,1523,44,9/21/2024,Final Check
V003268,463,2493,186,9/22/2024,First Viewing
V002732,845,1447,18,9/22/2024,Negotiation
V012799,570,246,130,9/22/2024,Browsing
V003271,463,2493,186,9/22/2024,Contract Discussion
V002240,598,617,187,9/22/2024,Negotiation
V013956,270,2283,99,9/22/2024,Area Comparison
V001666,1950,2466,127,9/22/2024,First Viewing
V007426,755,1523,44,9/22/2024,Negotiation
V013957,270,2283,99,9/22/2024,Just Checking
V007425,755,1523,44,9/22/2024,First Viewing
V007516,480,2075,96,9/22/2024,Final Check
V012798,570,246,130,9/22/2024,Initial Interest
V015199,2010,924,207,9/23/2024,Browsing
V006973,1200,2603,96,9/23/2024,Negotiation
V003248,1973,1079,43,9/23/2024,First Viewing
V000008,573,552,51,9/23/2024,First Viewing
V001896,2034,995,27,9/23/2024,First Viewing
V015198,2010,924,207,9/23/2024,Price Inquiry
V011970,591,160,214,9/23/2024,Just Checking
V002731,845,1447,18,9/23/2024,First Viewing
V005551,998,2019,162,9/23/2024,Final Check
V011971,591,160,214,9/23/2024,Area Comparison
V002903,1813,2023,42,9/23/2024,First Viewing
V008879,51,2483,168,9/23/2024,Negotiation
V006762,123,231,67,9/23/2024,Negotiation
V007701,1669,2109,157,9/23/2024,First Viewing
V004757,1719,2065,37,9/23/2024,Final Check
V002875,1437,2592,209,9/23/2024,Contract Discussion
V008285,1264,2224,78,9/23/2024,Negotiation
V000011,573,552,51,9/23/2024,Contract Discussion
V004597,2022,2040,186,9/23/2024,Final Check
V003726,1461,2275,193,9/23/2024,Negotiation
V009040,1004,2474,189,9/23/2024,Negotiation
V003456,139,26,243,9/23/2024,Final Check
V006516,1056,2238,203,9/24/2024,First Viewing
V008132,1493,1841,214,9/24/2024,Negotiation
V006314,1714,667,78,9/24/2024,Negotiation
V011420,728,2065,50,9/24/2024,Just Checking
V011421,728,2065,50,9/24/2024,Price Inquiry
V008133,1493,1841,214,9/24/2024,Final Check
V005951,1773,1397,78,9/24/2024,Negotiation
V005950,1773,1397,78,9/24/2024,First Viewing
V003054,431,2197,99,9/24/2024,Negotiation
V006763,123,231,67,9/24/2024,Final Check
V003858,1042,244,209,9/24/2024,Negotiation
V003976,317,929,37,9/24/2024,Final Check
V009434,1401,1972,155,9/25/2024,Just Checking
V007776,322,746,212,9/25/2024,First Viewing
V003251,1973,1079,43,9/25/2024,Contract Discussion
V001667,1950,2466,127,9/25/2024,Negotiation
V003541,660,2892,177,9/25/2024,First Viewing
V005992,1447,1180,149,9/25/2024,First Viewing
V003455,139,26,243,9/25/2024,Negotiation
V007642,968,2925,32,9/25/2024,Negotiation
V007460,2041,2453,206,9/25/2024,First Viewing
V007694,364,2802,45,9/25/2024,Negotiation
V002426,867,16,150,9/25/2024,Contract Discussion
V007571,1892,80,120,9/25/2024,First Viewing
V008257,572,2982,36,9/25/2024,Negotiation
V014738,976,1752,103,9/25/2024,Browsing
V014739,976,1752,103,9/25/2024,Price Inquiry
V005216,1708,2487,22,9/25/2024,First Viewing
V004546,1341,76,187,9/25/2024,Negotiation
V002872,1437,2592,209,9/25/2024,First Viewing
V009435,1401,1972,155,9/25/2024,Area Comparison
V007539,1745,129,52,9/26/2024,Negotiation
V000927,1176,2872,130,9/26/2024,Negotiation
V004729,631,1328,227,9/26/2024,Final Check
V013879,403,2715,157,9/26/2024,Browsing
V013878,403,2715,157,9/26/2024,Price Inquiry
V007830,898,1171,60,9/26/2024,First Viewing
V003007,1926,2536,246,9/26/2024,Contract Discussion
V003176,1967,1384,117,9/26/2024,First Viewing
V005319,1595,2340,205,9/26/2024,Negotiation
V002734,845,1447,18,9/26/2024,Contract Discussion
V006882,1792,538,156,9/26/2024,Negotiation
V009046,1037,2731,140,9/26/2024,First Viewing
V005548,1629,1718,13,9/27/2024,Negotiation
V007778,322,746,212,9/27/2024,Final Check
V013116,367,428,101,9/27/2024,Just Checking
V013117,367,428,101,9/27/2024,Area Comparison
V005318,1595,2340,205,9/27/2024,First Viewing
V003593,89,1410,190,9/27/2024,First Viewing
V005636,747,484,50,9/27/2024,Negotiation
V000285,1108,1994,249,9/27/2024,Contract Discussion
V002720,1505,72,177,9/27/2024,Negotiation
V002441,240,2969,116,9/27/2024,Final Check
V007256,477,2562,35,9/27/2024,First Viewing
V007515,480,2075,96,9/27/2024,Negotiation
V011087,1015,1516,35,9/27/2024,Browsing
V007699,1461,891,248,9/27/2024,First Viewing
V009549,938,1482,128,9/27/2024,Just Checking
V006758,1585,406,214,9/27/2024,First Viewing
V011086,1015,1516,35,9/27/2024,Browsing
V009548,938,1482,128,9/27/2024,Just Checking
V004545,1341,76,187,9/28/2024,First Viewing
V001196,1438,1980,116,9/28/2024,Negotiation
V003857,1042,244,209,9/28/2024,First Viewing
V002241,598,617,187,9/28/2024,Final Check
V006953,1899,2069,147,9/28/2024,First Viewing
V004468,1615,2551,193,9/28/2024,First Viewing
V009675,389,486,3,9/28/2024,Browsing
V001463,1530,838,230,9/28/2024,First Viewing
V004554,406,2508,116,9/28/2024,First Viewing
V005834,198,2886,162,9/28/2024,Contract Discussion
V009674,389,486,3,9/28/2024,Price Inquiry
V004808,2024,2917,11,9/28/2024,First Viewing
V008248,1929,2578,121,9/28/2024,First Viewing
V003969,485,1123,125,9/29/2024,First Viewing
V003228,42,2384,18,9/29/2024,Final Check
V000857,312,1672,126,9/29/2024,Negotiation
V003424,2002,539,148,9/29/2024,Final Check
V013352,41,1779,195,9/29/2024,Browsing
V009822,1934,1078,186,9/29/2024,Just Checking
V009823,1934,1078,186,9/29/2024,Price Inquiry
V011599,613,2194,192,9/29/2024,Browsing
V005070,198,546,102,9/29/2024,First Viewing
V011598,613,2194,192,9/29/2024,Just Checking
V003441,1449,588,134,9/29/2024,First Viewing
V000715,1384,1621,136,9/29/2024,Contract Discussion
V006086,1667,2139,167,9/29/2024,Negotiation
V003031,1301,1859,61,9/29/2024,First Viewing
V011155,1004,318,72,9/29/2024,Initial Interest
V007707,899,92,244,9/29/2024,First Viewing
V007461,2041,2453,206,9/29/2024,Negotiation
V013353,41,1779,195,9/29/2024,Price Inquiry
V000547,1320,647,187,9/29/2024,Contract Discussion
V007900,383,976,140,9/29/2024,First Viewing
V001838,1913,1207,127,9/29/2024,First Viewing
V007950,1049,243,140,9/29/2024,Negotiation
V004837,872,1908,227,9/29/2024,First Viewing
V004327,1499,228,43,9/29/2024,Negotiation
V009047,1037,2731,140,9/29/2024,Negotiation
V004758,1719,2065,37,9/29/2024,Contract Discussion
V011154,1004,318,72,9/29/2024,Price Inquiry
V008486,1751,2105,45,9/30/2024,Negotiation
V008735,1613,1768,181,9/30/2024,First Viewing
V005758,1030,761,226,9/30/2024,Contract Discussion
V003226,42,2384,18,9/30/2024,First Viewing
V001291,311,446,245,9/30/2024,Negotiation
V005670,1014,1046,132,9/30/2024,Negotiation
V003543,660,2892,177,9/30/2024,Final Check
V014196,1656,526,221,9/30/2024,Just Checking
V002721,1505,72,177,9/30/2024,Final Check
V004536,835,2354,6,9/30/2024,Negotiation
V006883,1792,538,156,9/30/2024,Final Check
V010784,1258,2853,148,9/30/2024,Area Comparison
V010785,1258,2853,148,9/30/2024,Just Checking
V014197,1656,526,221,9/30/2024,Just Checking
V008100,1964,2187,233,9/30/2024,Final Check
V007550,1542,2815,93,9/30/2024,Final Check
V005591,352,393,194,9/30/2024,Negotiation
V005398,894,1085,120,9/30/2024,Negotiation
V000524,955,2729,42,9/30/2024,First Viewing
V005187,1013,853,159,9/30/2024,Negotiation
V005397,894,1085,120,9/30/2024,First Viewing
V008098,1964,2187,233,9/30/2024,First Viewing
V007703,1669,2109,157,9/30/2024,Final Check
V002749,1151,2213,195,9/30/2024,Final Check
V005217,1708,2487,22,9/30/2024,Negotiation
V011604,1444,755,240,9/30/2024,Price Inquiry
V011605,1444,755,240,9/30/2024,Just Checking
V004009,685,383,131,9/30/2024,First Viewing
V007308,1908,272,89,9/30/2024,Negotiation
V007087,2039,2908,2,10/1/2024,Final Check
V008736,1613,1768,181,10/1/2024,Negotiation
V004101,1030,2241,241,10/1/2024,Negotiation
V008250,1929,2578,121,10/1/2024,Final Check
V005811,454,2747,123,10/1/2024,First Viewing
V002722,1505,72,177,10/1/2024,Contract Discussion
V005756,1030,761,226,10/1/2024,Negotiation
V007344,591,63,185,10/1/2024,First Viewing
V004515,1736,1763,216,10/1/2024,Negotiation
V007258,477,2562,35,10/1/2024,Final Check
V007310,1964,668,217,10/1/2024,First Viewing
V001648,1701,869,86,10/1/2024,Negotiation
V006047,517,1471,46,10/2/2024,Contract Discussion
V001649,1701,869,86,10/2/2024,Final Check
V003408,1735,2223,80,10/2/2024,Final Check
V008287,1264,2224,78,10/2/2024,Contract Discussion
V007463,2041,2453,206,10/2/2024,Contract Discussion
V000341,161,1909,193,10/2/2024,First Viewing
V001464,1530,838,230,10/2/2024,Negotiation
